,season,team1,team2,0,teams,ANA,ARI,ATL,BAL,BOS,CHC,CHW,CIN,CLE,COL,DET,FLA,HOU,KCR,LAD,MIL,MIN,NYM,NYY,OAK,PHI,PIT,SDP,SEA,SFG,STL,TBD,TEX,TOR,WSN
11893,1971.0,LAD,HOU,9.0,HOULAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11894,1971.0,LAD,NYM,6.0,LADNYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11895,1971.0,LAD,PHI,6.0,LADPHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11896,1971.0,LAD,PIT,6.0,LADPIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897,1971.0,LAD,SDP,9.0,LADSDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11898,1971.0,LAD,SFG,9.0,LADSFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11899,1971.0,LAD,STL,6.0,LADSTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11900,1971.0,LAD,WSN,6.0,LADWSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11901,1971.0,MIL,ANA,9.0,ANAMIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11902,1971.0,MIL,BAL,6.0,BALMIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11903,1971.0,MIL,BOS,7.0,BOSMIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11904,1971.0,MIL,CHW,9.0,CHWMIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11905,1971.0,MIL,CLE,6.0,CLEMIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11906,1971.0,MIL,DET,6.0,DETMIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11907,1971.0,MIL,KCR,9.0,KCRMIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11908,1971.0,MIL,MIN,9.0,MILMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11909,1971.0,MIL,NYY,6.0,MILNYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11910,1971.0,MIL,OAK,9.0,MILOAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11911,1971.0,MIL,TEX,6.0,MILTEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11912,1971.0,MIN,ANA,9.0,ANAMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913,1971.0,MIN,BAL,6.0,BALMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11914,1971.0,MIN,BOS,6.0,BOSMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11915,1971.0,MIN,CHW,9.0,CHWMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11916,1971.0,MIN,CLE,6.0,CLEMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11917,1971.0,MIN,DET,6.0,DETMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11918,1971.0,MIN,KCR,9.0,KCRMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11919,1971.0,MIN,MIL,8.0,MILMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11920,1971.0,MIN,NYY,6.0,MINNYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11921,1971.0,MIN,OAK,9.0,MINOAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11922,1971.0,MIN,TEX,5.0,MINTEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11923,1971.0,NYM,ATL,6.0,ATLNYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11924,1971.0,NYM,CHC,9.0,CHCNYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11925,1971.0,NYM,CIN,6.0,CINNYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11926,1971.0,NYM,HOU,6.0,HOUNYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11927,1971.0,NYM,LAD,6.0,LADNYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11928,1971.0,NYM,PHI,9.0,NYMPHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11929,1971.0,NYM,PIT,9.0,NYMPIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11930,1971.0,NYM,SDP,6.0,NYMSDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11931,1971.0,NYM,SFG,6.0,NYMSFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11932,1971.0,NYM,STL,9.0,NYMSTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11933,1971.0,NYM,WSN,9.0,NYMWSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11934,1971.0,NYY,ANA,6.0,ANANYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11935,1971.0,NYY,BAL,9.0,BALNYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11936,1971.0,NYY,BOS,9.0,BOSNYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11937,1971.0,NYY,CHW,6.0,CHWNYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11938,1971.0,NYY,CLE,9.0,CLENYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11939,1971.0,NYY,DET,9.0,DETNYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11940,1971.0,NYY,KCR,6.0,KCRNYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11941,1971.0,NYY,MIL,6.0,MILNYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11942,1971.0,NYY,MIN,6.0,MINNYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11943,1971.0,NYY,OAK,6.0,NYYOAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11944,1971.0,NYY,TEX,9.0,NYYTEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11945,1971.0,OAK,ANA,9.0,ANAOAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11946,1971.0,OAK,BAL,7.0,BALOAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11947,1971.0,OAK,BOS,6.0,BOSOAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11948,1971.0,OAK,CHW,9.0,CHWOAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11949,1971.0,OAK,CLE,6.0,CLEOAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11950,1971.0,OAK,DET,6.0,DETOAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11951,1971.0,OAK,KCR,9.0,KCROAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11952,1971.0,OAK,MIL,9.0,MILOAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11953,1971.0,OAK,MIN,9.0,MINOAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11954,1971.0,OAK,NYY,6.0,NYYOAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11955,1971.0,OAK,TEX,6.0,OAKTEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11956,1971.0,PHI,ATL,6.0,ATLPHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11957,1971.0,PHI,CHC,9.0,CHCPHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958,1971.0,PHI,CIN,6.0,CINPHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11959,1971.0,PHI,HOU,6.0,HOUPHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11960,1971.0,PHI,LAD,6.0,LADPHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11961,1971.0,PHI,NYM,9.0,NYMPHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11962,1971.0,PHI,PIT,9.0,PHIPIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11963,1971.0,PHI,SDP,6.0,PHISDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11964,1971.0,PHI,SFG,6.0,PHISFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11965,1971.0,PHI,STL,9.0,PHISTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11966,1971.0,PHI,WSN,9.0,PHIWSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967,1971.0,PIT,ATL,5.0,ATLPIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11968,1971.0,PIT,BAL,3.0,BALPIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11969,1971.0,PIT,CHC,9.0,CHCPIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11970,1971.0,PIT,CIN,6.0,CINPIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11971,1971.0,PIT,HOU,6.0,HOUPIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11972,1971.0,PIT,LAD,6.0,LADPIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11973,1971.0,PIT,NYM,9.0,NYMPIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11974,1971.0,PIT,PHI,9.0,PHIPIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11975,1971.0,PIT,SDP,6.0,PITSDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11976,1971.0,PIT,SFG,8.0,PITSFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11977,1971.0,PIT,STL,9.0,PITSTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11978,1971.0,PIT,WSN,9.0,PITWSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11979,1971.0,SDP,ATL,9.0,ATLSDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11980,1971.0,SDP,CHC,6.0,CHCSDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11981,1971.0,SDP,CIN,9.0,CINSDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11982,1971.0,SDP,HOU,9.0,HOUSDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11983,1971.0,SDP,LAD,9.0,LADSDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11984,1971.0,SDP,NYM,6.0,NYMSDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11985,1971.0,SDP,PHI,6.0,PHISDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11986,1971.0,SDP,PIT,6.0,PITSDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11987,1971.0,SDP,SFG,9.0,SDPSFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11988,1971.0,SDP,STL,6.0,SDPSTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11989,1971.0,SDP,WSN,6.0,SDPWSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11990,1971.0,SFG,ATL,9.0,ATLSFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11991,1971.0,SFG,CHC,6.0,CHCSFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11992,1971.0,SFG,CIN,9.0,CINSFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11993,1971.0,SFG,HOU,9.0,HOUSFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11994,1971.0,SFG,LAD,9.0,LADSFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11995,1971.0,SFG,NYM,6.0,NYMSFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11996,1971.0,SFG,PHI,6.0,PHISFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11997,1971.0,SFG,PIT,8.0,PITSFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11998,1971.0,SFG,SDP,9.0,SDPSFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11999,1971.0,SFG,STL,6.0,SFGSTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12000,1971.0,SFG,WSN,6.0,SFGWSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,1971.0,STL,ATL,6.0,ATLSTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12002,1971.0,STL,CHC,9.0,CHCSTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12003,1971.0,STL,CIN,6.0,CINSTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12004,1971.0,STL,HOU,6.0,HOUSTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12005,1971.0,STL,LAD,6.0,LADSTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006,1971.0,STL,NYM,9.0,NYMSTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12007,1971.0,STL,PHI,9.0,PHISTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12008,1971.0,STL,PIT,9.0,PITSTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12009,1971.0,STL,SDP,6.0,SDPSTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12010,1971.0,STL,SFG,6.0,SFGSTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12011,1971.0,STL,WSN,9.0,STLWSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12012,1971.0,TEX,ANA,6.0,ANATEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12013,1971.0,TEX,BAL,9.0,BALTEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12014,1971.0,TEX,BOS,9.0,BOSTEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12015,1971.0,TEX,CHW,6.0,CHWTEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12016,1971.0,TEX,CLE,9.0,CLETEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12017,1971.0,TEX,DET,9.0,DETTEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12018,1971.0,TEX,KCR,6.0,KCRTEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12019,1971.0,TEX,MIL,6.0,MILTEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12020,1971.0,TEX,MIN,6.0,MINTEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12021,1971.0,TEX,NYY,9.0,NYYTEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12022,1971.0,TEX,OAK,6.0,OAKTEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12023,1971.0,WSN,ATL,6.0,ATLWSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12024,1971.0,WSN,CHC,9.0,CHCWSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12025,1971.0,WSN,CIN,6.0,CINWSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12026,1971.0,WSN,HOU,6.0,HOUWSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12027,1971.0,WSN,LAD,6.0,LADWSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12028,1971.0,WSN,NYM,9.0,NYMWSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12029,1971.0,WSN,PHI,9.0,PHIWSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030,1971.0,WSN,PIT,9.0,PITWSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031,1971.0,WSN,SDP,5.0,SDPWSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032,1971.0,WSN,SFG,6.0,SFGWSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033,1971.0,WSN,STL,9.0,STLWSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034,1972.0,ANA,BAL,6.0,ANABAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12035,1972.0,ANA,BOS,6.0,ANABOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12036,1972.0,ANA,CHW,9.0,ANACHW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12037,1972.0,ANA,CLE,6.0,ANACLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038,1972.0,ANA,DET,6.0,ANADET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12039,1972.0,ANA,KCR,9.0,ANAKCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040,1972.0,ANA,MIL,6.0,ANAMIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12041,1972.0,ANA,MIN,9.0,ANAMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12042,1972.0,ANA,NYY,6.0,ANANYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12043,1972.0,ANA,OAK,9.0,ANAOAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044,1972.0,ANA,TEX,8.0,ANATEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12045,1972.0,ATL,CHC,6.0,ATLCHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046,1972.0,ATL,CIN,9.0,ATLCIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047,1972.0,ATL,HOU,5.0,ATLHOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048,1972.0,ATL,LAD,9.0,ATLLAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049,1972.0,ATL,NYM,6.0,ATLNYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050,1972.0,ATL,PHI,6.0,ATLPHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051,1972.0,ATL,PIT,6.0,ATLPIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052,1972.0,ATL,SDP,9.0,ATLSDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12053,1972.0,ATL,SFG,9.0,ATLSFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12054,1972.0,ATL,STL,6.0,ATLSTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12055,1972.0,ATL,WSN,6.0,ATLWSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12056,1972.0,BAL,ANA,6.0,ANABAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12057,1972.0,BAL,BOS,9.0,BALBOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12058,1972.0,BAL,CHW,6.0,BALCHW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12059,1972.0,BAL,CLE,9.0,BALCLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12060,1972.0,BAL,DET,9.0,BALDET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12061,1972.0,BAL,KCR,6.0,BALKCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12062,1972.0,BAL,MIL,6.0,BALMIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12063,1972.0,BAL,MIN,6.0,BALMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12064,1972.0,BAL,NYY,8.0,BALNYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12065,1972.0,BAL,OAK,6.0,BALOAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12066,1972.0,BAL,TEX,6.0,BALTEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12067,1972.0,BOS,ANA,6.0,ANABOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12068,1972.0,BOS,BAL,9.0,BALBOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12069,1972.0,BOS,CHW,6.0,BOSCHW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12070,1972.0,BOS,CLE,9.0,BOSCLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12071,1972.0,BOS,DET,6.0,BOSDET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12072,1972.0,BOS,KCR,6.0,BOSKCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12073,1972.0,BOS,MIL,9.0,BOSMIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12074,1972.0,BOS,MIN,6.0,BOSMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12075,1972.0,BOS,NYY,9.0,BOSNYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12076,1972.0,BOS,OAK,6.0,BOSOAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12077,1972.0,BOS,TEX,6.0,BOSTEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12078,1972.0,CHC,ATL,6.0,ATLCHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12079,1972.0,CHC,CIN,6.0,CHCCIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12080,1972.0,CHC,HOU,6.0,CHCHOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12081,1972.0,CHC,LAD,6.0,CHCLAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12082,1972.0,CHC,NYM,9.0,CHCNYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12083,1972.0,CHC,PHI,8.0,CHCPHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12084,1972.0,CHC,PIT,6.0,CHCPIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12085,1972.0,CHC,SDP,6.0,CHCSDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12086,1972.0,CHC,SFG,6.0,CHCSFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12087,1972.0,CHC,STL,9.0,CHCSTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12088,1972.0,CHC,WSN,9.0,CHCWSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12089,1972.0,CHW,ANA,9.0,ANACHW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12090,1972.0,CHW,BAL,6.0,BALCHW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12091,1972.0,CHW,BOS,6.0,BOSCHW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12092,1972.0,CHW,CLE,6.0,CHWCLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12093,1972.0,CHW,DET,6.0,CHWDET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12094,1972.0,CHW,KCR,9.0,CHWKCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12095,1972.0,CHW,MIL,6.0,CHWMIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12096,1972.0,CHW,MIN,9.0,CHWMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12097,1972.0,CHW,NYY,6.0,CHWNYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12098,1972.0,CHW,OAK,6.0,CHWOAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12099,1972.0,CHW,TEX,9.0,CHWTEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100,1972.0,CIN,ATL,9.0,ATLCIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12101,1972.0,CIN,CHC,6.0,CHCCIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12102,1972.0,CIN,HOU,8.0,CINHOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12103,1972.0,CIN,LAD,8.0,CINLAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12104,1972.0,CIN,NYM,6.0,CINNYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12105,1972.0,CIN,OAK,4.0,CINOAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12106,1972.0,CIN,PHI,6.0,CINPHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12107,1972.0,CIN,PIT,9.0,CINPIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12108,1972.0,CIN,SDP,9.0,CINSDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12109,1972.0,CIN,SFG,6.0,CINSFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12110,1972.0,CIN,STL,6.0,CINSTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12111,1972.0,CIN,WSN,6.0,CINWSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12112,1972.0,CLE,ANA,6.0,ANACLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12113,1972.0,CLE,BAL,9.0,BALCLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12114,1972.0,CLE,BOS,6.0,BOSCLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12115,1972.0,CLE,CHW,6.0,CHWCLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116,1972.0,CLE,DET,9.0,CLEDET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117,1972.0,CLE,KCR,6.0,CLEKCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12118,1972.0,CLE,MIL,8.0,CLEMIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12119,1972.0,CLE,MIN,6.0,CLEMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12120,1972.0,CLE,NYY,9.0,CLENYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12121,1972.0,CLE,OAK,6.0,CLEOAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12122,1972.0,CLE,TEX,6.0,CLETEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12123,1972.0,DET,ANA,6.0,ANADET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12124,1972.0,DET,BAL,9.0,BALDET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12125,1972.0,DET,BOS,8.0,BOSDET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12126,1972.0,DET,CHW,6.0,CHWDET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12127,1972.0,DET,CLE,9.0,CLEDET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12128,1972.0,DET,KCR,6.0,DETKCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12129,1972.0,DET,MIL,9.0,DETMIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12130,1972.0,DET,MIN,6.0,DETMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12131,1972.0,DET,NYY,7.0,DETNYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12132,1972.0,DET,OAK,9.0,DETOAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12133,1972.0,DET,TEX,6.0,DETTEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134,1972.0,HOU,ATL,9.0,ATLHOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12135,1972.0,HOU,CHC,6.0,CHCHOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12136,1972.0,HOU,CIN,9.0,CINHOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12137,1972.0,HOU,LAD,9.0,HOULAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12138,1972.0,HOU,NYM,6.0,HOUNYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
